Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,,
1996-01-01,3.162559986114502,5.5833330154418945,5.599999904632568,5.533332824707031,5.550000190734863,985500
1996-01-02,3.0429816246032715,5.372221946716309,5.566666126251221,5.288887977600098,5.466666221618652,7470000
1996-01-03,2.945429801940918,5.199999809265137,5.254444122314453,5.101110935211182,5.133333206176758,15160500
1996-01-04,3.0008139610290527,5.29777717590332,5.332221984863281,5.144443988800049,5.199999809265137,12397500
1996-01-05,2.9466891288757324,5.202221870422363,5.277777194976807,5.188888072967529,5.29777717590332,5008500
1996-01-08,2.856060028076172,5.042222023010254,5.238887786865234,5.011110782623291,5.202221870422363,12645000
1996-01-09,2.8485074043273926,5.02888822555542,5.108888149261475,4.983333110809326,5.042222023010254,8968500
1996-01-10,2.839066982269287,5.012221813201904,5.111111164093018,4.977777004241943,5.02888822555542,2988000
1996-01-11,2.85417103767395,5.038887977600098,5.043333053588867,4.988887786865234,5.012221813201904,2227500
1996-01-12,2.882492780685425,5.088888168334961,5.133333206176758,5.02222204208374,5.038887977600098,4806000
1996-01-15,2.8516533374786377,5.0344438552856445,5.111111164093018,5.027777194976807,5.088888168334961,2020500
1996-01-16,2.8428425788879395,5.018887996673584,5.067777156829834,5.0,5.0344438552856445,3082500
1996-01-17,2.8422138690948486,5.017776966094971,5.0444440841674805,5.002222061157227,5.018887996673584,3078000
1996-01-18,2.806969165802002,4.955554962158203,4.997776985168457,4.888887882232666,5.017776966094971,5148000
1996-01-19,2.685502052307129,4.741110801696777,4.966666221618652,4.627777099609375,4.955554962158203,16128000
1996-01-22,2.6666202545166016,4.70777702331543,4.77555513381958,4.645555019378662,4.741110801696777,3946500
1996-01-23,2.5017263889312744,4.416666030883789,4.747776985168457,4.377777099609375,4.70777702331543,7947000
1996-01-24,2.3934760093688965,4.225554943084717,4.477777004241943,4.150000095367432,4.416666030883789,15763500
1996-01-25,2.3689305782318115,4.18222188949585,4.222221851348877,4.144443988800049,4.225554943084717,8140500
1996-01-26,2.3689305782318115,4.18222188949585,4.18222188949585,4.18222188949585,4.18222188949585,0
1996-01-29,2.5017263889312744,4.416666030883789,4.505555152893066,4.167777061462402,4.18222188949585,9639000
1996-01-30,2.6578099727630615,4.6922221183776855,4.82111120223999,4.440000057220459,4.416666030883789,15669000
1996-01-31,2.5583693981170654,4.516665935516357,4.650000095367432,4.460000038146973,4.6922221183776855,9598500
1996-02-01,2.7175991535186768,4.79777717590332,4.866665840148926,4.52222204208374,4.516665935516357,12573000
1996-02-02,3.0291354656219482,5.347776889801025,5.444444179534912,4.8444437980651855,4.887776851654053,28179000
1996-02-05,3.1839587688446045,5.621110916137695,5.888887882232666,5.355555057525635,5.347776889801025,18873000
1996-02-06,3.153749704360962,5.567777156829834,5.776666164398193,5.412221908569336,5.733333110809326,14112000
1996-02-07,3.1071763038635254,5.485555171966553,5.599999904632568,5.335555076599121,5.488887786865234,13968000
1996-02-08,3.43381667137146,6.062222003936768,6.062222003936768,5.488887786865234,5.5555548667907715,21955500
1996-02-09,3.5471036434173584,6.262221813201904,6.396666049957275,6.068888187408447,6.062222003936768,12181500
1996-02-12,3.4357051849365234,6.065555095672607,6.3444437980651855,6.0,6.3444437980651855,14436000
1996-02-13,3.5175228118896484,6.210000038146973,6.288887977600098,6.0,6.065555095672607,11718000
1996-02-14,3.627032518386841,6.4033331871032715,6.588888168334961,6.311110973358154,6.311110973358154,9598500
1996-02-15,3.6629061698913574,6.466666221618652,6.644443988800049,6.3333330154418945,6.4033331871032715,16924500
1996-02-16,3.5540266036987305,6.274444103240967,6.488887786865234,6.15555477142334,6.311110973358154,12861000
1996-02-19,3.5527682304382324,6.27222204208374,6.388887882232666,6.266665935516357,6.27555513381958,5913000
1996-02-20,3.396684169769287,5.996665954589844,6.3333330154418945,5.866665840148926,6.3333330154418945,9823500
1996-02-21,3.396684169769287,5.996665954589844,5.996665954589844,5.996665954589844,5.996665954589844,0
1996-02-22,3.4797611236572266,6.1433329582214355,6.221110820770264,6.127777099609375,5.996665954589844,3231000
1996-02-23,3.435075521469116,6.064444065093994,6.15555477142334,5.980000019073486,6.1433329582214355,3168000
1996-02-26,3.4432578086853027,6.078887939453125,6.222221851348877,6.002222061157227,6.064444065093994,4230000
1996-02-27,3.432558059692383,6.059999942779541,6.144443988800049,6.02222204208374,6.078887939453125,4432500
1996-02-28,3.413048028945923,6.02555513381958,6.218887805938721,6.0,6.059999942779541,3217500
